seg_id,seg_start,seg_end,num_peaks_1,num_peaks_2,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_20,range_-200_-195,range_-195_-190,range_-190_-185,range_-185_-180,range_-180_-175,range_-175_-170,range_-170_-165,range_-165_-160,range_-160_-155,range_-155_-150,range_-150_-145,range_-145_-140,range_-140_-135,range_-135_-130,range_-130_-125,range_-125_-120,range_-120_-115,range_-115_-110,range_-110_-105,range_-105_-100,range_-100_-95,range_-95_-90,range_-90_-85,range_-85_-80,range_-80_-75,range_-75_-70,range_-70_-65,range_-65_-60,range_-60_-55,range_-55_-50,range_-50_-45,range_-45_-40,range_-40_-35,range_-35_-30,range_-30_-25,range_-25_-20,range_-20_-15,range_-15_-10,range_-10_-5,range_-5_0,range_0_5,range_5_10,range_10_15,range_15_20,range_20_25,range_25_30,range_30_35,range_35_40,range_40_45,range_45_50,range_50_55,range_55_60,range_60_65,range_65_70,range_70_75,range_75_80,range_80_85,range_85_90,range_90_95,range_95_100,range_100_105,range_105_110,range_110_115,range_115_120,range_120_125,range_125_130,range_130_135,range_135_140,range_140_145,range_145_150,range_150_155,range_155_160,range_160_165,range_165_170,range_170_175,range_175_180,range_180_185,range_185_190,range_190_195,classic_sta_lta5_mean,classic_sta_lta6_mean,classic_sta_lta7_mean
10.0,22710536.0,22860536.0,31958.0,19546.0,13353.0,10406.0,8748.0,7707.0,6904.0,6316.0,5816.0,5416.0,5001.0,4565.0,4186.0,3832.0,3480.0,3207.0,2969.0,2761.0,2591.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,6.0,9.0,11.0,16.0,27.0,42.0,78.0,127.0,231.0,496.0,1562.0,10774.0,65419.0,59877.0,8932.0,1333.0,487.0,240.0,121.0,58.0,35.0,19.0,17.0,14.0,10.0,7.0,7.0,8.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021513513011879,1.0017171816294321,0.9900125928266544
11.0,66940659.0,67090659.0,31652.0,19217.0,13205.0,10352.0,8749.0,7676.0,6920.0,6343.0,5826.0,5385.0,4993.0,4594.0,4213.0,3832.0,3493.0,3247.0,3012.0,2823.0,2640.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,13.0,6.0,15.0,17.0,16.0,16.0,25.0,39.0,78.0,115.0,172.0,277.0,518.0,1401.0,8515.0,58296.0,65845.0,11574.0,1577.0,568.0,301.0,217.0,131.0,72.0,53.0,42.0,14.0,22.0,13.0,11.0,7.0,4.0,5.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0201701333135753,1.020866020782568,0.990524294758772
12.0,55237212.0,55387212.0,33174.0,20807.0,14329.0,11159.0,9125.0,7844.0,7007.0,6252.0,5650.0,5158.0,4741.0,4352.0,4012.0,3703.0,3431.0,3161.0,2945.0,2781.0,2604.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,12.0,9.0,9.0,18.0,23.0,25.0,38.0,47.0,73.0,104.0,169.0,488.0,5842.0,64924.0,69993.0,7096.0,516.0,196.0,128.0,80.0,40.0,36.0,34.0,25.0,18.0,13.0,9.0,8.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01127679620162,0.9966075038319278,0.9922071538579887
13.0,62683481.0,62833481.0,31944.0,19817.0,13620.0,10616.0,8914.0,7783.0,6986.0,6362.0,5880.0,5411.0,5023.0,4622.0,4214.0,3882.0,3551.0,3285.0,3037.0,2846.0,2686.0,2567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,7.0,9.0,9.0,8.0,12.0,23.0,37.0,41.0,60.0,93.0,146.0,256.0,515.0,1301.0,8525.0,61042.0,65257.0,9973.0,1444.0,528.0,242.0,140.0,91.0,59.0,45.0,32.0,23.0,12.0,14.0,11.0,12.0,5.0,2.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186985022480686,1.0189290642591442,0.9881932581907817
14.0,6458870.0,6608870.0,33414.0,21013.0,14680.0,11421.0,9264.0,8019.0,7020.0,6275.0,5677.0,5196.0,4708.0,4308.0,3950.0,3611.0,3340.0,3092.0,2867.0,2674.0,2538.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,6.0,9.0,15.0,21.0,26.0,34.0,71.0,100.0,158.0,427.0,6841.0,70557.0,65177.0,5639.0,436.0,175.0,105.0,71.0,43.0,19.0,14.0,13.0,15.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008750302108757,0.995265436244835,0.9936503045743884
15.0,8601716.0,8751716.0,33496.0,21052.0,14509.0,11162.0,9162.0,7825.0,6901.0,6202.0,5612.0,5121.0,4676.0,4306.0,3974.0,3652.0,3377.0,3127.0,2949.0,2763.0,2602.0,2464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,18.0,12.0,21.0,42.0,48.0,75.0,177.0,481.0,6152.0,69521.0,67004.0,5584.0,459.0,173.0,72.0,45.0,29.0,16.0,21.0,10.0,7.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091423995165456,0.9856019487573396,0.9931798779952644
16.0,9399917.0,9549917.0,33017.0,20809.0,14457.0,11240.0,9271.0,7893.0,6908.0,6192.0,5571.0,5041.0,4633.0,4264.0,3888.0,3616.0,3357.0,3097.0,2901.0,2724.0,2582.0,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,2.0,8.0,12.0,17.0,13.0,14.0,30.0,40.0,72.0,95.0,146.0,248.0,628.0,6417.0,68798.0,66210.0,5973.0,564.0,255.0,139.0,78.0,58.0,42.0,32.0,21.0,14.0,21.0,2.0,7.0,9.0,3.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0097793711411156,0.9978016629441261,0.9919418779583723
17.0,84833365.0,84983365.0,31674.0,19324.0,13290.0,10369.0,8705.0,7645.0,6934.0,6316.0,5832.0,5402.0,5017.0,4578.0,4169.0,3846.0,3539.0,3281.0,3022.0,2821.0,2665.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,6.0,10.0,13.0,15.0,20.0,19.0,44.0,39.0,62.0,62.0,105.0,145.0,265.0,513.0,1488.0,9508.0,60939.0,63140.0,10607.0,1594.0,537.0,266.0,158.0,120.0,61.0,54.0,43.0,29.0,28.0,30.0,14.0,10.0,8.0,5.0,3.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0163470291818906,1.0181822170227273,0.989115785088281
18.0,89407436.0,89557436.0,30823.0,18727.0,12830.0,10085.0,8578.0,7554.0,6957.0,6447.0,5977.0,5556.0,5121.0,4699.0,4341.0,3955.0,3629.0,3325.0,3078.0,2862.0,2699.0,2556.0,1.0,2.0,0.0,5.0,1.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,6.0,6.0,8.0,10.0,11.0,16.0,17.0,9.0,24.0,18.0,15.0,28.0,36.0,48.0,49.0,69.0,103.0,163.0,238.0,408.0,774.0,1864.0,9126.0,52466.0,65168.0,14358.0,2535.0,941.0,395.0,281.0,173.0,145.0,80.0,60.0,42.0,28.0,23.0,33.0,16.0,31.0,19.0,11.0,10.0,9.0,10.0,9.0,8.0,3.0,10.0,2.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0303276856798964,1.0593495375912632,0.9874188471897735
19.0,85312653.0,85462653.0,30801.0,18649.0,12810.0,9948.0,8432.0,7495.0,6835.0,6289.0,5880.0,5465.0,5076.0,4676.0,4281.0,3924.0,3580.0,3285.0,3025.0,2799.0,2656.0,2521.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,4.0,0.0,2.0,4.0,5.0,4.0,9.0,3.0,4.0,11.0,8.0,6.0,8.0,10.0,11.0,12.0,17.0,21.0,11.0,21.0,25.0,42.0,54.0,54.0,67.0,85.0,126.0,181.0,266.0,507.0,900.0,2028.0,9149.0,53119.0,64101.0,13837.0,2569.0,993.0,514.0,292.0,215.0,144.0,108.0,59.0,56.0,42.0,42.0,28.0,26.0,17.0,15.0,21.0,20.0,11.0,7.0,14.0,8.0,7.0,4.0,9.0,5.0,9.0,5.0,5.0,8.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,1.03327015252091,1.0426335667905071,0.9899093605749117
20.0,7124318.0,7274318.0,33689.0,21136.0,14623.0,11304.0,9323.0,7955.0,6938.0,6228.0,5610.0,5117.0,4682.0,4278.0,3949.0,3609.0,3379.0,3155.0,2947.0,2756.0,2598.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,23.0,57.0,201.0,5576.0,68610.0,69494.0,5693.0,238.0,60.0,19.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984004031801846,0.9725474977677133,0.9954521031047169
21.0,40167006.0,40317006.0,30930.0,18838.0,12980.0,10213.0,8578.0,7620.0,6988.0,6395.0,5952.0,5566.0,5171.0,4730.0,4320.0,3915.0,3567.0,3272.0,3021.0,2814.0,2666.0,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,5.0,10.0,11.0,11.0,21.0,25.0,47.0,74.0,116.0,164.0,248.0,470.0,932.0,2209.0,11687.0,60896.0,58170.0,10627.0,2161.0,899.0,441.0,270.0,158.0,117.0,82.0,41.0,28.0,24.0,14.0,8.0,9.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040675224549602,1.04522651789136,0.9855425739196292
22.0,19695352.0,19845352.0,31766.0,19414.0,13204.0,10335.0,8624.0,7627.0,6940.0,6391.0,5919.0,5496.0,5050.0,4625.0,4215.0,3838.0,3482.0,3199.0,2954.0,2744.0,2600.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,8.0,8.0,13.0,23.0,40.0,49.0,77.0,118.0,156.0,281.0,577.0,1588.0,11264.0,65560.0,58652.0,8841.0,1436.0,530.0,272.0,168.0,110.0,74.0,58.0,30.0,19.0,13.0,9.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0271402045225944,1.0217583693078727,0.9896199587265939
23.0,79061022.0,79211022.0,31166.0,18939.0,12920.0,10013.0,8496.0,7491.0,6813.0,6289.0,5832.0,5416.0,5012.0,4577.0,4189.0,3837.0,3516.0,3232.0,2973.0,2766.0,2599.0,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,8.0,9.0,9.0,11.0,6.0,18.0,23.0,39.0,37.0,54.0,90.0,122.0,197.0,330.0,682.0,1822.0,9700.0,56453.0,63642.0,12621.0,2217.0,820.0,373.0,222.0,141.0,89.0,54.0,39.0,27.0,30.0,11.0,12.0,14.0,9.0,7.0,7.0,1.0,5.0,3.0,6.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0252641792770643,1.008868280249772,0.9888113179968414
24.0,33199120.0,33349120.0,31746.0,19424.0,13311.0,10324.0,8672.0,7617.0,6861.0,6308.0,5778.0,5374.0,4972.0,4574.0,4193.0,3820.0,3496.0,3210.0,2951.0,2730.0,2581.0,2445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,11.0,13.0,16.0,15.0,16.0,23.0,33.0,50.0,51.0,88.0,121.0,186.0,282.0,576.0,1510.0,9089.0,59424.0,64232.0,11030.0,1669.0,632.0,314.0,187.0,92.0,68.0,51.0,30.0,29.0,23.0,17.0,16.0,16.0,12.0,12.0,6.0,8.0,10.0,4.0,7.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0252911462550351,0.9658951160117235,0.9895348401743509
25.0,10388997.0,10538997.0,33401.0,20947.0,14475.0,11144.0,9238.0,7912.0,7000.0,6291.0,5749.0,5233.0,4844.0,4451.0,4065.0,3694.0,3412.0,3171.0,2934.0,2758.0,2591.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,25.0,58.0,69.0,172.0,464.0,5848.0,65135.0,69924.0,7402.0,547.0,164.0,89.0,40.0,26.0,9.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003459376377015,0.9673507677924037,0.993492530868504
